user_id,k_core,degree,littlebirdceo,expertise_level
197167,3,3,Shyam Mohan,Beginner
121616,3,3,xCodeZone,Beginner
95642,3,3,nagylzs,Beginner
279095,3,3,calenberger,Beginner
133006,3,3,Matthew,Beginner
132725,3,3,EE1337,Beginner
318371,3,3,Tetrabull ,Beginner
132222,3,4,Ciredigital,Beginner
129786,3,3,noobiejp,Beginner
123231,3,3,A_Mt.,Beginner
124511,3,4,user3219864,Beginner
128692,3,3,Kurt Ostrom,Beginner
166265,3,3,Elliot,Beginner
320076,3,3,Bollow,Beginner
156313,3,3,Ando,Beginner
80460,3,3,Saqib Shah,Beginner
316704,3,3,Kentros,Beginner
152859,3,4,schizoid04,Beginner
266472,3,3,Booker,Beginner
263363,3,3,Yadu Krishnan,Beginner
80698,3,3,Xultz,Beginner
158615,3,3,Kurt Littlewood,Beginner
344432,3,3,LostEcho,Beginner
164547,3,3,pak wayan di mataram,Beginner
199696,3,3,User3219,Beginner
340218,3,3,Benoni,Beginner
183283,3,3,user183283,Beginner
102604,3,3,tcadt.com,Beginner
161711,3,3,Combinatix,Beginner
26841,3,3,Saqib Ahmed,Beginner
353319,3,3,user353319,Beginner
248436,3,3,Michael,Beginner
275841,3,3,PrematureCorn,Beginner
253758,3,3,Rick Sanchez,Beginner
210223,3,3,tkjacobs,Beginner
211085,3,3,Robert Auld,Beginner
89167,3,3,Bm9ags1,Beginner
86351,3,3,Sean L. San Diego,Beginner
206899,3,3,AAT,Beginner
102487,3,3,Khurram,Beginner
81066,3,4,Argus Brown,Beginner
82502,3,3,richard,Beginner
300352,3,3,lectriclennie,Beginner
190503,3,3,Jim Harte,Beginner
267761,3,4,Đặng Đình Ngọc,Beginner
190070,3,3,jengstro notarealsurname,Beginner
82755,3,3,hoopeer,Beginner
165424,3,3,Warren Ashcroft,Beginner
228335,3,3,Arthur Hoornweg,Beginner
222086,3,3,Red Oak,Beginner
197608,3,3,Alex Er,Beginner
360233,3,3,Dee,Beginner
368336,3,3,Joe,Beginner
122504,3,3,Cory Lytle,Beginner
117837,3,3,shambukameshwar.B,Beginner
117688,3,4,Brian Michalk,Beginner
256962,3,3,Nsikak Friday Akpan,Beginner
149693,3,3,BertW,Beginner
111996,3,3,Waldo,Beginner
178911,3,3,tigerkoley,Beginner
106042,3,3,csyria,Beginner
141145,3,3,ffslq,Beginner
218558,3,3,Paumdrdo,Beginner
186510,3,3,Niroosh Ka,Beginner
283912,3,3,Chris,Beginner
110146,3,3,Sorg_Kronos,Beginner
100472,3,3,Johnny Sins,Beginner
156245,3,3,ArDweNOme,Beginner
64552,3,3,Muhlemmer,Beginner
183655,3,3,Richie Ellingham,Beginner
181276,3,3,J. Fitzgerald,Beginner
100632,3,3,Rajeesh Rarankurissi,Beginner
344811,3,3,Riaan Heenop,Beginner
326260,3,3,Bob Powers,Beginner
81577,3,4,user3376624,Beginner
80983,3,3,zgrkpnr89,Beginner
226106,3,3,john wilson,Beginner
196505,3,3,Arthur Timmermans,Beginner
221494,3,3,Sparky,Beginner
361074,3,3,Home,Beginner
329889,3,3,Dyl2013,Beginner
193995,3,3,Daun,Beginner
242477,3,3,Abdelghani,Beginner
196378,3,3,Oleg Mitin,Beginner
13525,3,3,Bob Gifford,Beginner
196377,3,3,astronomer,Beginner
193960,3,3,Irfan Danish,Beginner
169530,3,4,JohnM,Beginner
193355,3,3,dCSeven,Beginner
2283,3,3,darkphoenix,Beginner
128740,3,4,Marc Speth,Beginner
102361,3,3,mike ingle,Beginner
99195,3,3,ezor,Beginner
86726,3,4,nkeck72,Beginner
332741,3,3,Matthew Kozubov,Beginner
162791,3,3,diyguy,Beginner
178345,3,3,RyanG_EE,Beginner
192093,3,3,Rio de Loca,Beginner
96866,3,3,AJ McInnis,Beginner
3830,3,3,Littleman,Beginner
17748,3,4,Sharuzzaman Ahmat Raslan,Beginner
357442,3,3,Muhammad Haris,Beginner
90405,3,3,Pedro,Beginner
166737,3,3,watchme,Beginner
289702,3,3,Cliff Cummings,Beginner
216402,3,3,Bill,Beginner
168670,3,3,Simon,Beginner
136281,3,3,W1ldworm,Beginner
123680,3,3,AnalogueMan,Beginner
361932,3,3,orin fisher,Beginner
43794,3,3,pvh1987,Beginner
202064,3,3,AVBOOTH,Beginner
86173,3,3,joelsa,Beginner
161746,3,3,Bob,Beginner
204115,3,3,Romeo Ninov,Beginner
197910,3,3,William Johnson,Beginner
94318,3,3,Mahmoud Abdel-Mon'em,Beginner
254450,3,3,Shub,Beginner
158823,3,3,serpixo,Beginner
237288,3,3,Mohammed Yasar,Beginner
122400,3,3,PIC16F84A,Beginner
112054,3,3,MadBoySpark,Beginner
184929,3,5,David,Beginner
123668,3,3,Dave Grabowski,Beginner
123099,3,3,tokky,Beginner
145791,3,3,DrJones,Beginner
200751,3,3,oelewapperke,Beginner
46634,3,3,Junius,Beginner
173758,3,3,John Taylor,Beginner
118624,3,3,Mista G,Beginner
69583,3,3,Alex,Beginner
81914,3,3,randy,Beginner
54466,3,5,4pie0,Beginner
289662,3,3,Zafar,Beginner
38678,3,3,Basra Hawk,Beginner
189981,3,4,Subir Bhaduri,Beginner
202081,3,3,VirtueVu,Beginner
46952,3,3,MJAFort,Beginner
153808,3,3,Ngo Phuong Le,Beginner
351322,3,3,Scott L Scottie,Beginner
163449,3,3,Agustin Tena,Beginner
73446,3,5,Guille,Beginner
169431,3,3,TEK1,Beginner
107137,3,3,Alejandro Pulver,Beginner
169740,3,3,Axrel Morisson,Beginner
333241,3,3,Dewald,Beginner
207265,3,3,AKM,Beginner
135812,3,4,Michael S.,Beginner
166096,3,3,electeon,Beginner
73429,3,4,Mad Jack,Beginner
331990,3,3,safesphere,Beginner
196760,3,3,Edward,Beginner
229459,3,3,haans gruber,Beginner
4017,3,3,Steve,Beginner
248364,3,3,Manoj Joseph,Beginner
101105,3,3,James Baker,Beginner
346309,3,3,Tom,Beginner
346218,3,3,atom,Beginner
366309,3,3,voltage,Beginner
162866,3,3,user71352,Beginner
142008,3,4,Campbell,Beginner
243821,3,3,WildLarry,Beginner
220907,3,3,Steve Richards,Beginner
300865,3,3,paddy o'malley,Beginner
368768,3,3,Bharath.T,Beginner
255064,3,3,Rölli Peikko,Beginner
163327,3,3,Ido Kessler,Beginner
276604,3,3,Hari sharan,Beginner
206455,3,3,DJ ABIDOX,Beginner
205119,3,3,Socrates agora,Beginner
95420,3,3,Lord St Dennis Charles Smart,Beginner
338160,3,3,Alan Carroll Jr,Beginner
64416,3,3,Lucian,Beginner
17409,3,3,Alnitak,Beginner
186525,3,3,user186525,Beginner
186370,3,3,Thuddwin Smith,Beginner
158560,3,3,maurice,Beginner
163413,3,3,Alecoglia,Beginner
311444,3,3,Rich.Weber,Beginner
185473,3,3,G. Bergeron,Beginner
276523,3,3,Alastair Knights,Beginner
91792,3,3,ben b,Beginner
250060,3,3,saqib iqbal,Beginner
114756,3,3,Royce,Beginner
180722,3,3,GEORGE Y,Beginner
175071,3,3,SUM,Beginner
249053,3,3,Aravind,Beginner
153046,3,3,cyberdyne,Beginner
163506,3,3,Nanda Sinha,Beginner
87949,3,4,s G,Beginner
102533,3,3,Tom My,Beginner
37643,3,3,JGalt,Beginner
242894,3,3,SinisterRainbow,Beginner
256808,3,3,Barabba,Beginner
103433,3,3,Ritvik Dave,Beginner
67993,3,3,v.m.,Beginner
105856,3,3,Renato,Beginner
127716,3,3,Shubham Kumar,Beginner
46656,3,3,Haanz,Beginner
27170,3,3,ProspectiveEng,Beginner
16377,3,3,Hennes,Beginner
250310,3,6,nick_n_a,Beginner
71621,3,3,vjs,Beginner
147581,3,3,BFH,Beginner
349922,3,3,Troy Romantini,Beginner
220693,3,3,Anil Dhanawade,Beginner
52146,3,3,Katie,Beginner
166508,3,3,Tibsy,Beginner
183887,3,3,Benjamin Wolf,Beginner
325596,3,3,aref niki,Beginner
77550,3,3,Fabio Trevisan,Beginner
65851,3,3,walljam7,Beginner
145908,3,3,Harot Hindi,Beginner
94589,3,3,K.Rami,Beginner
97318,3,3,user97318,Beginner
276660,3,3,Brad,Beginner
51103,3,3,user51103,Beginner
50313,3,3,Slowbs,Beginner
105265,3,3,Ankit Sahay,Beginner
87399,3,3,Conundrum,Beginner
38468,3,3,themusicalengineer,Beginner
24914,3,3,fletch,Beginner
113534,3,3,chewyman,Beginner
128746,3,3,hxhx7,Beginner
143950,3,4,Michael,Beginner
217338,3,3,Georgios Paraks,Beginner
32525,3,4,Jason,Beginner
16165,3,3,mtvec,Beginner
192409,3,3,webmarc,Beginner
142521,3,3,Lee,Beginner
191467,3,3,Jimmeh B,Beginner
51170,3,3,GOKU,Beginner
56446,3,3,Thumbnail,Beginner
44208,3,3,Darrell,Beginner
226305,3,3,enthusiasticGeek,Beginner
233568,3,4,Dave Null,Beginner
37696,3,3,HaneenSu,Beginner
340450,3,3,Jay Myers,Beginner
189716,3,3,Frank,Beginner
300765,3,3,user300765,Beginner
206726,3,3,Bard Kallestad,Beginner
53548,3,4,Raymond Monteiro,Beginner
127522,3,3,dubya,Beginner
262821,3,3,yyk,Beginner
28694,3,3,Prasanth Bendra,Beginner
82295,3,3,Lenny,Beginner
38717,3,4,Stwerp,Beginner
172417,3,3,user3394963,Beginner
274822,3,3,Hasan,Beginner
53504,3,3,Joseph Johnson,Beginner
274728,3,3,can,Beginner
69715,3,3,DaveM2,Beginner
146268,3,3,LR24,Beginner
39589,3,3,assylias,Beginner
1288,3,3,milesmeow,Beginner
180973,3,3,foo king,Beginner
24970,3,3,Marcovecchio,Beginner
95118,3,3,32bits,Beginner
203862,3,3,Glen Spargo,Beginner
99272,3,3,user99272,Beginner
64374,3,3,sunphoenixt,Beginner
136286,3,3,Roy,Beginner
181352,3,3,user181352,Beginner
40789,3,3,maco1717,Beginner
123162,3,4,Andrey Pro,Beginner
66587,3,3,REM,Beginner
42956,3,4,Manjunath Pai H,Beginner
143232,3,3,ekim,Beginner
262061,3,3,ttonon,Beginner
49765,3,3,Felim_Doyle,Beginner
364088,3,3,Saikat Banerjee,Beginner
126813,3,3,James,Beginner
275232,3,3,apoorva upadhyay,Beginner
59885,3,3,Gene,Beginner
354484,3,3,P.J,Beginner
234412,3,3,cpetrich,Beginner
261399,3,3,Chris,Beginner
87279,3,3,Jason Denney,Beginner
49885,3,3,Julius,Beginner
14175,3,3,Engr Hira Nasir,Beginner
70092,3,3,Josiah Yoder,Beginner
264687,3,3,Kon v palto,Beginner
151068,3,3,Kean,Beginner
360660,3,3,wky,Beginner
340329,3,3,T K,Beginner
202870,3,3,irwan,Beginner
36076,3,3,tariksbl,Beginner
63978,3,3,ciostek223,Beginner
17810,3,3,Nick,Beginner
99495,3,3,Leo,Beginner
335613,3,3,SmileXS4,Beginner
53927,3,3,Chip Estrada,Beginner
31399,3,3,dezellis,Beginner
320466,3,3,lou desipio,Beginner
18932,3,3,insanitywolf,Beginner
44155,3,3,Seawolf,Beginner
220560,3,3,Davide Bortolami,Beginner
119999,3,3,Roshan,Beginner
256983,3,3,user256983,Beginner
17921,3,3,ptpaterson,Beginner
322961,3,3,Aleksa Majkic,Beginner
38153,3,3,Mouse.The.Lucky.Dog,Beginner
285236,3,3,notanative,Beginner
11235,3,3,Budius,Beginner
270579,3,3,Peter Martin,Beginner
366713,3,3,RMW,Beginner
338205,3,3,Ioannis Iliadis aka Ilousis,Beginner
367902,3,3,Emil Albert,Beginner
248924,3,3,Daniel M,Beginner
352957,3,3,L.N. Featherston,Beginner
113965,3,4,Fluffy,Beginner
37621,3,3,Sameed,Beginner
79423,3,3,Bob Zwicker,Beginner
212311,3,3,seyyah,Beginner
16193,3,3,mike redmont,Beginner
195976,3,3,Ody,Beginner
203027,3,3,bosco,Beginner
16267,3,3,svens,Beginner
117214,3,4,ev3670,Beginner
82470,3,3,Eric Page,Beginner
282830,3,3,Flight64,Beginner
253023,3,3,techeno,Beginner
77606,3,3,Kim O'Brien,Beginner
285581,3,3,Tuấn Anh Bùi,Beginner
205590,3,3,LouisRast,Beginner
327357,3,3,TuringTested,Beginner
289245,3,3,Marco Silva,Beginner
77454,3,3,guru_florida,Beginner
275133,3,3,Matthys Du Toit,Beginner
314902,3,3,eeucalyptus,Beginner
246116,3,3,NoiseEngineer,Beginner
59337,3,5,paul,Beginner
272386,3,3,Tsdev,Beginner
257459,3,3,Pradeep b naik,Beginner
186215,3,3,Bare-foot Jo,Beginner
200894,3,3,HackerBoss,Beginner
324677,3,3,Oke Uwechue,Beginner
262970,3,3,Themistoklis Gkasios,Beginner
139021,3,3,Bciceksoy,Beginner
215088,3,3,Pete Danes,Beginner
184828,3,3,supreme_leader,Beginner
253712,3,3,Peter Paris,Beginner
137504,3,3,Júnio Teixeira,Beginner
269331,3,3,user_pruser,Beginner
250523,3,3,Kenneth Murphy,Beginner
249971,3,3,JenilDave,Beginner
184041,3,3,Byron Hennesy,Beginner
263777,3,3,Cremus,Beginner
243684,3,3,RossCoeP,Beginner
248393,3,3,Roy,Beginner
43305,3,3,FedaykinWolf,Beginner
79071,3,3,ronk,Beginner
136925,3,3,LibraFranca,Beginner
175805,3,3,Blend3rman,Beginner
81039,3,4,Dan Shaffer,Beginner
80940,3,3,B-TECH,Beginner
59003,3,3,Stateful,Beginner
23553,3,3,John Smith,Beginner
57392,3,3,safahu,Beginner
220851,3,3,Giovanni Ruberto,Beginner
325768,3,3,Alan Stackman,Beginner
197515,3,3,Blake,Beginner
197289,3,3,rr1303,Beginner
86368,3,3,Drakes,Beginner
228144,3,3,Jimminy Doe,Beginner
220993,3,3,Harry,Beginner
228147,3,3,John Reed,Beginner
196867,3,3,Alexander Meyer,Beginner
124685,3,3,ABU,Beginner
16883,3,3,jimmytony3,Beginner
161266,3,3,w_hile,Beginner
101330,3,3,amitchone,Beginner
214316,3,3,Edwin G. Delgado,Beginner
275962,3,3,milpataki,Beginner
205874,3,4,ShapeOfMatter,Beginner
233071,3,3,Dan Green,Beginner
224465,3,3,Nathan,Beginner
148595,3,3,George Iskander,Beginner
257883,3,3,strange_bakery,Beginner
253777,3,3,MrNams,Beginner
52466,3,3,GoatZero,Beginner
66790,3,3,Sourabh Tapas,Beginner
358282,3,3,Ed and The Slug of Obvious,Beginner
97832,3,4,A.Sinha,Beginner
98258,3,3,ZetaRift,Beginner
169178,3,3,wayne2056,Beginner
58551,3,3,Sarrk,Beginner
364300,3,3,rory,Beginner
368031,3,3,user368031,Beginner
194339,3,3,Jeff,Beginner
61768,3,3,downthewire,Beginner
2743,3,3,aaaidan,Beginner
8446,3,3,Lior Kogan,Beginner
201891,3,3,Ashlesh Bhat,Beginner
7436,3,3,Robert Ilbrink,Beginner
7743,3,3,Bruno Flávio,Beginner
7785,3,3,Andrew Heath,Beginner
79389,3,3,Wahid Masud,Beginner
10120,3,3,gobernador,Beginner
183309,3,3,Kenjy Minamori,Beginner
242186,3,3,Adam,Beginner
206275,3,4,robogeek78,Beginner
61372,3,3,exponent,Beginner
13354,3,3,FriendFX,Beginner
36036,3,3,SW.,Beginner
118069,3,3,Anwar Obaideen,Beginner
125024,3,3,ben legeyt,Beginner
129019,3,3,CountZero,Beginner
100170,3,3,user100170,Beginner
356202,3,3,tschwarz,Beginner
90776,3,3,N8allan,Beginner
64005,3,3,Manuraj Nambayil,Beginner
250949,3,3,Sam Pering,Beginner
205033,3,3,Will Paris,Beginner
250677,3,3,Pav,Beginner
223628,3,3,Kelvin Nova,Beginner
186669,3,3,Whoandcar Tornadero,Beginner
65699,3,4,Torsten Römer,Beginner
135721,3,3,Res,Beginner
267558,3,4,Colin Mitchell,Beginner
304353,3,3,bloody,Beginner
286004,3,3,Colonel Panik,Beginner
163213,3,3,Acca,Beginner
234195,3,4,Jean_marc,Beginner
70987,3,3,Craigfoo,Beginner
285441,3,3,VijaiSuraj,Beginner
339968,3,3,jhau,Beginner
137099,3,3,dluberger,Beginner
344396,3,3,user344396,Beginner
299035,3,3,Roman,Beginner
353831,3,3,gabriel gelli,Beginner
77285,3,3,Max Klein,Beginner
339473,3,3,S. Westre,Beginner
69304,3,3,anji reddy,Beginner
118490,3,3,DaveM,Beginner
275636,3,3,Maurice,Beginner
105066,3,3,Sourabh,Beginner
317872,3,3,Sergey Vlasov,Beginner
339964,3,3,Tetsujin,Beginner
76702,3,3,Anush,Beginner
68008,3,3,Philibert Perusse,Beginner
83016,3,3,Brent,Beginner
227505,3,3,Vijay,Beginner
275093,3,3,bbphd,Beginner
71764,3,3,Arcu,Beginner
261721,3,3,Ingo Mi,Beginner
214118,3,3,John Lonergan,Beginner
190520,3,5,OyaMist,Beginner
71231,3,3,Calum,Beginner
230134,3,3,Peter,Beginner
132183,3,3,Jorge Johanny Sáenz Noval,Beginner
70656,3,3,noumenal,Beginner
71338,3,3,Stephen Gray,Beginner
354102,3,3,current-surge-406,Beginner
116987,3,3,Adithya,Beginner
199221,3,3,Bradicul,Beginner
171430,3,3,Donald Davis,Beginner
327899,3,3,garretts228,Beginner
165256,3,3,Pouria P,Beginner
193493,3,3,Eric J. Anderson,Beginner
204085,3,3,bigalfromwigan,Beginner
228800,3,3,William Lieurance,Beginner
366364,3,3,andr'oidster,Beginner
207216,3,3,Sal M,Beginner
149331,3,3,alfonsofp,Beginner
9367,3,4,ebinfa,Beginner
100597,3,3,Mehran,Beginner
79077,3,3,Purnendu Kumar,Beginner
335051,3,3,Chin Yi Liaw,Beginner
233265,3,4,JemCel03,Beginner
234846,3,3,Noel,Beginner
18127,3,3,Jonas,Beginner
237781,3,3,Bongani Khumalo,Beginner
69142,3,3,tpimh,Beginner
309697,3,3,Bill Rudolph Yaber Russell,Beginner
117111,3,3,Maximilian Wiens,Beginner
208526,3,4,modoran,Beginner
228791,3,3,PAT,Beginner
158175,3,3,Sridharan B,Beginner
332482,3,3,Steve,Beginner
16805,3,3,Fido UK,Beginner
235531,3,3,Alexander,Beginner
303320,3,3,cactusresistance,Beginner
200529,3,3,Hektor,Beginner
163862,3,3,David M,Beginner
280054,3,3,Thomas Normand,Beginner
87630,3,5,Fratink,Beginner
160139,3,3,Bill,Beginner
186635,3,3,Tomas,Beginner
222886,3,3,Elwin Jensen,Beginner
216338,3,3,Mauro F.,Beginner
282832,3,3,ACD,Beginner
320059,3,3,Greg Sorter,Beginner
318575,3,3,WTTech,Beginner
177041,3,3,Lars Andersson,Beginner
15293,3,3,Vanvan,Beginner
191710,3,3,aramble,Beginner
289166,3,3,George Kourtis,Beginner
15339,3,3,Marcin K,Beginner
256011,3,3,oliver,Beginner
196869,3,3,Akbar Pulatov,Beginner
325407,3,3,Ijaz Ahmad,Beginner
82980,3,3,G. Bhuvaneswari,Beginner
173946,3,3,Miloslaw Smyk,Beginner
132775,3,4,shafiyyah,Beginner
176217,3,3,syoma,Beginner
144372,3,3,JordenSH,Beginner
233047,3,3,user3617099,Beginner
78914,3,3,Ands Hofs,Beginner
232964,3,5,Salatiel Garcia,Beginner
16400,3,3,reehaw,Beginner
217671,3,3,user217671,Beginner
317428,3,3,081N,Beginner
68722,3,3,user2108804,Beginner
242399,3,3,JustinDavidow,Beginner
32540,3,3,ray,Beginner
335004,3,3,Simon EI3JDB,Beginner
266550,3,3,Alexander Bofinger,Beginner
163463,3,3,user2382598,Beginner
62141,3,3,RelativitySQL,Beginner
118322,3,3,Tox,Beginner
329803,3,4,CMH12,Beginner
223423,3,3,Peter,Beginner
41710,3,3,user3594966,Beginner
220830,3,4,Nocturn,Beginner
121736,3,4,NikSotir,Beginner
276546,3,3,U-2berOperates - KC1NQN,Beginner
338791,3,3,helarsen,Beginner
299789,3,3,QAM,Beginner
297568,3,3,glibg10b,Beginner
294234,3,3,Hamid Rajabi,Beginner
210643,3,3,Abdel Aleem,Beginner
197938,3,3,Obelisk Ken,Beginner
221984,3,3,Andrew gad,Beginner
232805,3,3,ayworksatps2019,Beginner
351872,3,3,WYY,Beginner
223158,3,3,Tariq Ausaf,Beginner
154048,3,3,DaveInPA,Beginner
193598,3,3,Abdo,Beginner
294205,3,3,MH1234,Beginner
87021,3,3,Joe Shoults,Beginner
364398,3,3,Angel Monera Martinez,Beginner
247999,3,3,Andreas,Beginner
64853,3,3,Santosh,Beginner
87073,3,3,john s,Beginner
195649,3,3,Taras,Beginner
251441,3,3,Tiny Quarks,Beginner
34115,3,3,Paul Mikesell,Beginner
285296,3,3,FaffyWaffles,Beginner
178597,3,3,Adam Smith,Beginner
198416,3,3,nonya_business,Beginner
151102,3,3,axawire,Beginner
242505,3,3,natural ester study bdv,Beginner
3729,3,3,colechristensen,Beginner
106779,3,3,CraigC,Beginner
19950,3,3,David,Beginner
242577,3,4,Andy,Beginner
345124,3,3,lindayin,Beginner
237974,3,3,Jeff,Beginner
191068,3,3,morzh,Beginner
213714,3,3,Noisy88,Beginner
68368,3,3,maxp,Beginner
197717,3,3,lightspot21,Beginner
19756,3,3,Saqib,Beginner
223016,3,3,Marticus,Beginner
187870,3,3,paul,Beginner
214241,3,3,Brian F. Burke Jr.,Beginner
226859,3,3,Tunahan Karatay,Beginner
318149,3,3,EdKie,Beginner
316312,3,3,Lou,Beginner
295009,3,3,Martian2020,Beginner
29480,3,3,Larry,Beginner
167306,3,3,user167306,Beginner
176136,3,3,Eric33,Beginner
138601,3,3,NotANumber,Beginner
31167,3,3,rickhg12hs,Beginner
86854,3,4,Ayberk Özgür,Beginner
356301,3,3,Thiago Rodrigues,Beginner
304431,3,3,Steward Griftingston,Beginner
163121,3,3,Mike Cranstoun ,Beginner
257940,3,3,Pujaso Technologies,Beginner
304332,3,5,GrooverFromHolland,Beginner
228503,3,3,Tareq2019,Beginner
256114,3,3,Jeremy  Waller,Beginner
15653,3,4,xpucsc,Beginner
185036,3,3,user1258202,Beginner
329795,3,3,Graham Daniel,Beginner
127798,3,3,Pan Vi,Beginner
178906,3,3,gtetil,Beginner
334362,3,3,Outis Nemo,Beginner
286603,3,3,NiteOwl_OvO,Beginner
263075,3,3,Oladepo Ayodele Pelumi,Beginner
8362,3,3,bretddog,Beginner
314255,3,3,Trev347,Beginner
64726,3,3,Doug,Beginner
348032,3,3,Ronald Wicki,Beginner
34162,3,4,Mark Adler,Beginner
279301,3,3,Plenum,Beginner
206602,3,3,spacecampreject,Beginner
139375,3,3,vinh phan,Beginner
221265,3,3,pcm,Beginner
37487,3,3,Cerv,Beginner
158717,3,3,user158717,Beginner
317327,3,3,Stress,Beginner
266675,3,3,Thurston Chandler,Beginner
164959,3,3,Chaine,Beginner
31004,3,3,Grhm,Beginner
141757,3,4,Rashid,Beginner
89634,3,3,Ilya,Beginner
39964,3,3,camelbrush,Beginner
95577,3,3,Rinaldi Segecin,Beginner
158671,3,3,nonya_business,Beginner
230313,3,3,Gabriel,Beginner
12279,3,3,allotria,Beginner
147078,3,3,user147078,Beginner
166291,3,3,rubund,Beginner
332306,3,3,Catch84,Beginner
62610,3,3,user62610,Beginner
151449,3,3,William Laurence Clarkson,Beginner
214555,3,3,MMA3,Beginner
57614,3,3,Bharath,Beginner
216576,3,3,Harrito,Beginner
282037,3,3,Hack,Beginner
54285,3,3,Ivan Kucherov,Beginner
93225,3,4,koalag,Beginner
50440,3,3,pasha owrang,Beginner
176338,3,3,moftz,Beginner
131720,3,3,user131720,Beginner
168523,3,3,Jacko,Beginner
228316,3,3,Paul Thillier,Beginner
66804,3,4,jmn,Beginner
126670,3,3,PotatoPotato,Beginner
49290,3,3,user 49290,Beginner
324162,3,3,Ori Kolp,Beginner
284566,3,3,Helpful,Beginner
279028,3,3,Plenum,Beginner
251186,3,3,Bandula Dharmadasa,Beginner
360033,3,3,Dan,Beginner
273923,3,3,Echelon X-Ray,Beginner
256416,3,3,Orange,Beginner
50629,3,3,chuckbuick,Beginner
285467,3,3,user285467,Beginner
218986,3,3,Callum,Beginner
191046,3,3,Gaurav Toshniwal,Beginner
339658,3,3,Mark A. Stratman,Beginner
162342,3,3,Lingreate,Beginner
293684,3,3,Robert Umile,Beginner
173970,3,3,skillz21,Beginner
245958,3,3,Hansebenger,Beginner
290132,3,3,Roger Cocks,Beginner
80671,3,3,Charles,Beginner
332196,3,3,ms-afk,Beginner
121650,3,3,Oliver Causey,Beginner
270244,3,3,Luan Florencio,Beginner
19410,3,3,Fran,Beginner
268909,3,3,Joonas Joensuu,Beginner
16687,3,3,D.R.T,Beginner
29332,3,5,vahid ilkhani,Beginner
320654,3,3,Digigil,Beginner
293280,3,3,Axel,Beginner
324245,3,3,craig.cary,Beginner
264940,3,3,Erkes Birolli,Beginner
104155,3,3,xvan,Beginner
232732,3,3,Gacekky1,Beginner
236457,3,3,Ryan Norton,Beginner
195370,3,3,Voldemort,Beginner
23508,3,3,Spikee,Beginner
330058,3,3,Mike T. Scott,Beginner
96055,2,2,Karl-Friedrich,Beginner
73538,2,2,Arty,Beginner
205000,2,2,ZergZurg,Beginner
357923,2,2,Dr P K MAITRA,Beginner
201768,2,2,Bob Roesser,Beginner
97955,2,2,domantas,Beginner
76303,2,2,brenthiggins,Beginner
66590,2,2,imbearr,Beginner
142468,2,2,Dara0s,Beginner
129929,2,2,Sunny guy,Beginner
168583,2,2,Armis,Beginner
81155,2,2,Jeevan Galla,Beginner
52570,2,2,ChThy,Beginner
105794,2,2,Bicycle365,Beginner
191298,2,2,Alan Rutlidge,Beginner
70988,2,2,x29a,Beginner
27322,2,2,Djkrugger,Beginner
19844,2,2,CyberFonic,Beginner
40491,2,2,howiem,Beginner
206220,2,2,Krachmarov,Beginner
333171,2,2,Forrest Erickson,Beginner
111106,2,2,PottleBee,Beginner
277869,2,2,Rahul,Beginner
322474,2,2,Daniel Ioan,Beginner
269704,2,2,zian,Beginner
167110,2,2,William DeCook,Beginner
205754,2,2,HBizzle,Beginner
342568,2,2,aaa b,Beginner
66747,2,2,Wayne Shelley,Beginner
46609,2,2,user46609,Beginner
190047,2,2,Mohammad vatandoost,Beginner
341698,2,2,R McHenry,Beginner
225300,2,2,Liu Maker,Beginner
96679,2,2,ruminant1,Beginner
213535,2,2,csr19us,Beginner
111038,2,3,flashingx,Beginner
49554,2,2,wittrup,Beginner
194458,2,2,MikeB,Beginner
79257,2,2,Hootowl,Beginner
148702,2,2,user148702,Beginner
101478,2,2,Shashank Jagadish,Beginner
120286,2,2,jay,Beginner
49942,2,2,Nutan Nara,Beginner
159829,2,2,W. W.,Beginner
317143,2,2,knreddy,Beginner
59741,2,2,Guy Taylor,Beginner
170734,2,2,user170734,Beginner
43670,2,2,Kyle Calica-St,Beginner
238592,2,2,Nenad Grujic,Beginner
239667,2,2,Swapnil Dhobale,Beginner
40695,2,2,sion,Beginner
289027,2,2,Temporal,Beginner
151252,2,2,Clown Man,Beginner
136737,2,2,marvin ocampo,Beginner
215214,2,2,Andrew Haritonkin,Beginner
26357,2,2,Iosif Szilagyi,Beginner
342277,2,2,Ben,Beginner
90441,2,2,Moppy,Beginner
341145,2,2,P. J. Douglass,Beginner
224079,2,2,neutri,Beginner
88438,2,2,mephisto,Beginner
75954,2,2,Paul Campbell,Beginner
76472,2,2,JohnP4216,Beginner
113203,2,2,masoud,Beginner
92637,2,2,kevin eckstein,Beginner
201696,2,2,derekjones562,Beginner
26484,2,3,pacman326,Beginner
34235,2,2,dragonfly,Beginner
149124,2,2,Sko77B,Beginner
339179,2,2,James P,Beginner
78379,2,2,Dave,Beginner
69827,2,2,Krishna Chaitanya,Beginner
77295,2,2,paulj,Beginner
120395,2,2,mantuy,Beginner
118687,2,2,gnblizz,Beginner
225252,2,2,Mike Seeds,Beginner
16860,2,2,kingcoyote,Beginner
301191,2,2,betchern0t,Beginner
301628,2,2,user301628,Beginner
69588,2,2,Larry M,Beginner
281628,2,3,Shaun Oliver,Beginner
227381,2,2,BionicRiddle,Beginner
71208,2,2,Missleman,Beginner
91898,2,2,user91898,Beginner
